"","1097677.33.faa","1874630.22.faa","1874630.26.faa","31963.54.faa","31963.56.faa","31964.81.faa","31964.84.faa","31965.20.faa","31965.24.faa","33014.40.faa","33014.42.faa","443906.110.faa","gene","more_than_half"
"1041",1,1,1,1,1,1,1,1,1,1,1,1,"7033_fig-1874630.26.peg.1227.faa",TRUE
"1042",1,1,1,1,1,0,0,1,1,1,1,1,"7034_fig-1874630.26.peg.1228.faa",TRUE
"1043",1,1,1,1,1,1,1,1,1,1,1,1,"7035_fig-1874630.26.peg.1229.faa",TRUE
"1044",1,1,1,1,1,1,1,1,1,1,1,1,"7036_fig-1874630.26.peg.1230.faa",TRUE
"1045",1,1,1,1,1,0,0,1,1,1,1,1,"7037_fig-1874630.26.peg.1231.faa",TRUE
"1046",1,1,1,1,1,1,1,1,1,1,1,1,"7038_fig-1874630.26.peg.1232.faa",TRUE
"1047",1,1,1,1,1,1,1,1,1,1,1,1,"7039_fig-1874630.26.peg.1233.faa",TRUE
"1048",1,1,1,1,1,1,1,1,1,1,1,1,"7040_fig-1874630.26.peg.1234.faa",TRUE
"1049",1,1,1,1,1,1,1,1,1,1,1,1,"7041_fig-1874630.26.peg.1235.faa",TRUE
"1050",1,1,1,1,1,1,1,1,1,1,1,1,"7042_fig-1874630.26.peg.1236.faa",TRUE
"1051",1,1,1,1,1,1,1,1,1,1,1,1,"7043_fig-1874630.26.peg.1237.faa",TRUE
"1052",1,1,1,1,1,1,1,1,1,1,1,1,"7044_fig-1874630.26.peg.1238.faa",TRUE
"1053",1,1,1,1,1,1,1,1,1,1,1,1,"7045_fig-1874630.26.peg.1239.faa",TRUE
"1054",1,1,1,1,1,1,1,1,1,1,1,1,"7046_fig-1874630.26.peg.1240.faa",TRUE
"1055",1,1,1,1,1,1,1,1,1,1,1,1,"7047_fig-1874630.26.peg.1241.faa",TRUE
"1056",1,1,1,1,1,0,0,1,1,1,1,1,"7048_fig-1874630.26.peg.1242.faa",TRUE
"1057",1,1,1,1,1,1,1,1,1,1,1,1,"7049_fig-1874630.26.peg.1243.faa",TRUE
"1058",1,1,1,1,1,1,1,1,1,1,1,1,"7050_fig-1874630.26.peg.1244.faa",TRUE
"1059",1,1,1,1,1,1,1,1,1,1,1,1,"7051_fig-1874630.26.peg.1245.faa",TRUE
"1060",1,1,1,1,1,1,1,1,1,1,1,1,"7052_fig-1874630.26.peg.1246.faa",TRUE
"1061",1,1,1,1,1,1,1,1,1,1,0,1,"7053_fig-1874630.26.peg.1247.faa",TRUE
"1062",1,1,1,1,1,1,1,1,1,1,1,1,"7054_fig-1874630.26.peg.1248.faa",TRUE
"1063",1,1,1,1,1,1,1,1,1,1,1,1,"7055_fig-1874630.26.peg.1249.faa",TRUE
"1064",1,1,1,1,1,1,1,1,1,1,1,1,"7056_fig-1874630.26.peg.1250.faa",TRUE
"1065",1,1,1,1,1,1,1,1,1,1,1,1,"7057_fig-1874630.26.peg.1251.faa",TRUE
"1066",1,1,1,1,1,1,1,1,1,1,1,1,"7058_fig-1874630.26.peg.1252.faa",TRUE
"1067",1,1,1,1,1,1,1,1,1,1,1,1,"7059_fig-1874630.26.peg.1253.faa",TRUE
"1068",1,1,1,1,1,1,1,1,1,1,1,1,"7060_fig-1874630.26.peg.1254.faa",TRUE
"1069",1,1,1,1,1,1,1,1,1,1,1,1,"7061_fig-1874630.26.peg.1255.faa",TRUE
"1070",1,1,1,1,1,1,1,1,1,1,1,1,"7062_fig-1874630.26.peg.1256.faa",TRUE
"1071",1,1,1,1,1,1,1,1,1,1,1,1,"7063_fig-1874630.26.peg.1257.faa",TRUE
"1072",1,1,1,1,1,1,1,1,1,1,1,1,"7064_fig-1874630.26.peg.1258.faa",TRUE
"1073",1,1,1,1,1,1,1,1,1,1,1,1,"7065_fig-1874630.26.peg.1259.faa",TRUE
"1074",1,1,1,1,1,1,1,1,1,1,1,1,"7066_fig-1874630.26.peg.1260.faa",TRUE
"1075",1,1,1,1,1,1,1,1,1,1,1,1,"7067_fig-1874630.26.peg.1261.faa",TRUE
"1076",1,1,1,1,1,1,1,1,1,1,1,1,"7068_fig-1874630.26.peg.1262.faa",TRUE
"1077",1,1,1,1,1,1,1,1,1,1,1,1,"7069_fig-1874630.26.peg.1263.faa",TRUE
"1078",1,1,1,1,1,1,1,1,1,1,1,1,"7070_fig-1874630.26.peg.1264.faa",TRUE
"1079",1,1,1,1,1,1,1,1,1,1,1,1,"7071_fig-1874630.26.peg.1265.faa",TRUE
"1080",1,1,1,1,1,1,1,1,1,1,1,1,"7072_fig-1874630.26.peg.1266.faa",TRUE
"1081",1,1,1,1,1,1,1,1,1,1,0,1,"7073_fig-1874630.26.peg.1267.faa",TRUE
"1082",1,1,1,1,1,1,1,1,1,1,1,1,"7074_fig-1874630.26.peg.1268.faa",TRUE
"1083",1,0,1,1,1,1,1,1,1,1,1,1,"7075_fig-1874630.26.peg.1269.faa",TRUE
"1084",1,1,1,1,1,1,1,1,1,1,1,1,"7076_fig-1874630.26.peg.1270.faa",TRUE
"1085",1,1,1,1,1,1,1,1,1,1,1,1,"7077_fig-1874630.26.peg.1271.faa",TRUE
"1086",1,1,1,1,1,1,1,1,1,1,1,1,"7078_fig-1874630.26.peg.1272.faa",TRUE
"1087",1,1,1,1,1,1,1,1,1,1,1,1,"7079_fig-1874630.26.peg.1273.faa",TRUE
"1088",1,1,1,1,1,1,1,1,1,1,1,1,"7080_fig-1874630.26.peg.1274.faa",TRUE
"1089",1,1,1,1,1,1,1,1,1,1,1,1,"7081_fig-1874630.26.peg.1275.faa",TRUE
"1090",1,1,1,1,1,1,1,1,1,1,1,1,"7082_fig-1874630.26.peg.1276.faa",TRUE
"1091",1,1,1,1,1,1,1,1,1,1,1,1,"7083_fig-1874630.26.peg.1277.faa",TRUE
"1092",1,1,1,1,1,1,1,1,1,1,1,1,"7084_fig-1874630.26.peg.1278.faa",TRUE
"1093",1,1,1,1,1,1,1,1,1,1,1,1,"7085_fig-1874630.26.peg.1279.faa",TRUE
"1094",1,1,1,1,1,1,1,1,1,1,1,1,"7086_fig-1874630.26.peg.1280.faa",TRUE
"1095",1,1,1,1,1,1,1,1,1,1,1,1,"7087_fig-1874630.26.peg.1281.faa",TRUE
"1096",1,1,1,1,1,1,1,1,1,1,1,1,"7088_fig-1874630.26.peg.1282.faa",TRUE
"1097",1,1,1,1,1,1,1,1,1,1,1,1,"7089_fig-1874630.26.peg.1283.faa",TRUE
"1098",1,1,1,1,1,1,1,1,1,1,1,1,"7090_fig-1874630.26.peg.1284.faa",TRUE
"1099",1,1,1,1,1,1,1,1,1,1,1,1,"7091_fig-1874630.26.peg.1285.faa",TRUE
"1100",1,1,1,1,1,1,1,1,1,1,1,1,"7092_fig-1874630.26.peg.1286.faa",TRUE
"1101",1,1,1,1,1,1,1,1,1,1,1,1,"7093_fig-1874630.26.peg.1287.faa",TRUE
"1102",1,1,1,1,1,1,1,1,1,1,1,1,"7094_fig-1874630.26.peg.1288.faa",TRUE
"1103",1,1,1,1,1,1,1,1,1,1,1,1,"7095_fig-1874630.26.peg.1289.faa",TRUE
"1104",1,1,1,1,1,1,1,1,1,1,1,1,"7096_fig-1874630.26.peg.1290.faa",TRUE
"1105",1,1,1,1,1,1,1,1,1,1,1,1,"7097_fig-1874630.26.peg.1291.faa",TRUE
"1106",1,1,1,1,1,1,1,1,1,1,1,1,"7098_fig-1874630.26.peg.1292.faa",TRUE
"1107",1,1,1,1,1,1,1,1,1,1,1,1,"7099_fig-1874630.26.peg.1293.faa",TRUE
"1108",1,1,1,1,1,1,1,1,1,1,1,1,"7100_fig-1874630.26.peg.1294.faa",TRUE
"1109",1,1,1,1,1,1,1,1,1,1,1,1,"7101_fig-1874630.26.peg.1295.faa",TRUE
"1110",1,1,1,1,1,1,1,1,1,1,1,1,"7102_fig-1874630.26.peg.1296.faa",TRUE
"1111",1,1,1,1,0,1,1,1,1,0,0,1,"7103_fig-1874630.26.peg.1297.faa",TRUE
"1112",1,1,1,1,1,1,1,1,1,1,1,1,"7104_fig-1874630.26.peg.1298.faa",TRUE
"1113",1,1,1,1,1,1,1,0,0,1,1,1,"7105_fig-1874630.26.peg.1299.faa",TRUE
"1114",1,1,1,1,1,1,1,1,1,1,1,1,"7106_fig-1874630.26.peg.1300.faa",TRUE
"1115",1,1,1,1,1,1,1,1,1,1,1,1,"7107_fig-1874630.26.peg.1301.faa",TRUE
"1116",1,1,1,1,1,1,1,1,1,1,1,1,"7108_fig-1874630.26.peg.1302.faa",TRUE
"1117",1,1,1,1,1,1,1,1,1,1,1,1,"7109_fig-1874630.26.peg.1303.faa",TRUE
"1118",1,1,1,1,1,1,1,1,1,1,1,1,"7110_fig-1874630.26.peg.1304.faa",TRUE
"1119",1,1,1,1,1,1,1,1,1,1,1,1,"7111_fig-1874630.26.peg.1305.faa",TRUE
"1120",1,1,1,1,1,1,1,1,1,1,1,1,"7112_fig-1874630.26.peg.1306.faa",TRUE
"1121",1,1,1,1,1,1,1,1,1,1,1,1,"7113_fig-1874630.26.peg.1307.faa",TRUE
"1122",1,1,1,1,1,1,1,1,1,1,1,1,"7114_fig-1874630.26.peg.1308.faa",TRUE
"1123",1,1,1,1,1,1,1,1,1,1,1,1,"7115_fig-1874630.26.peg.1309.faa",TRUE
"1124",1,1,1,1,1,1,1,1,1,1,1,1,"7116_fig-1874630.26.peg.1310.faa",TRUE
"1125",1,1,1,1,1,1,1,1,1,1,1,1,"7117_fig-1874630.26.peg.1311.faa",TRUE
"1126",1,1,1,1,1,1,1,1,1,1,1,1,"7118_fig-1874630.26.peg.1312.faa",TRUE
"1127",1,1,1,1,1,1,1,1,1,1,1,1,"7119_fig-1874630.26.peg.1313.faa",TRUE
"1128",1,1,1,1,1,1,1,1,1,1,1,1,"7120_fig-1874630.26.peg.1314.faa",TRUE
"1129",1,1,1,1,1,1,1,1,1,1,1,1,"7121_fig-1874630.26.peg.1315.faa",TRUE
"1130",1,1,1,1,1,1,1,1,1,1,1,1,"7122_fig-1874630.26.peg.1316.faa",TRUE
"1131",1,1,1,1,1,1,1,1,1,1,1,1,"7123_fig-1874630.26.peg.1317.faa",TRUE
"1132",1,1,1,1,1,1,1,1,1,1,1,1,"7124_fig-1874630.26.peg.1318.faa",TRUE
"1133",1,1,1,1,1,1,1,1,1,1,1,1,"7125_fig-1874630.26.peg.1319.faa",TRUE
"1134",1,1,1,1,1,1,1,1,1,1,1,1,"7126_fig-1874630.26.peg.1320.faa",TRUE
"1135",1,1,1,1,1,1,1,1,1,1,1,1,"7127_fig-1874630.26.peg.1321.faa",TRUE
"1136",1,1,1,1,1,1,1,1,1,1,1,1,"7128_fig-1874630.26.peg.1322.faa",TRUE
"1137",1,0,1,1,1,1,1,1,1,1,1,1,"7129_fig-1874630.26.peg.1323.faa",TRUE
"1138",1,1,1,1,1,1,1,1,1,1,1,1,"7131_fig-1874630.26.peg.1325.faa",TRUE
"1139",1,1,1,1,1,1,1,1,1,1,1,1,"7132_fig-1874630.26.peg.1326.faa",TRUE
"1140",1,1,1,1,1,1,1,1,1,1,1,1,"7133_fig-1874630.26.peg.1327.faa",TRUE
"1141",1,1,1,1,1,1,1,1,1,1,1,1,"7134_fig-1874630.26.peg.1328.faa",TRUE
"1142",1,1,1,1,1,1,0,1,1,1,1,1,"7135_fig-1874630.26.peg.1329.faa",TRUE
"1143",1,1,1,1,1,0,0,1,1,1,1,1,"7136_fig-1874630.26.peg.1330.faa",TRUE
"1144",1,1,1,1,1,1,1,1,1,1,1,1,"7138_fig-1874630.26.peg.1332.faa",TRUE
"1145",1,1,1,1,1,1,1,1,1,1,1,1,"7139_fig-1874630.26.peg.1333.faa",TRUE
"1146",1,1,1,1,1,1,1,1,1,1,1,1,"7140_fig-1874630.26.peg.1334.faa",TRUE
"1147",1,1,1,1,1,1,1,1,1,1,1,1,"7141_fig-1874630.26.peg.1335.faa",TRUE
"1148",1,1,1,1,1,1,1,1,1,1,1,1,"7143_fig-1874630.26.peg.1337.faa",TRUE
"1149",1,1,1,1,1,1,1,1,1,1,1,1,"7144_fig-1874630.26.peg.1338.faa",TRUE
"1150",1,1,1,1,1,1,1,1,1,1,1,1,"7145_fig-1874630.26.peg.1339.faa",TRUE
"1151",1,1,1,1,1,1,1,1,1,1,1,1,"7146_fig-1874630.26.peg.1340.faa",TRUE
"1152",1,1,1,1,1,1,1,0,0,1,1,1,"7147_fig-1874630.26.peg.1341.faa",TRUE
"1153",1,1,1,1,1,0,0,1,1,1,1,1,"7148_fig-1874630.26.peg.1342.faa",TRUE
"1154",1,1,1,1,1,1,1,1,1,1,1,1,"7149_fig-1874630.26.peg.1343.faa",TRUE
"1155",1,1,1,1,1,1,1,1,1,1,1,1,"7150_fig-1874630.26.peg.1344.faa",TRUE
"1156",1,1,1,1,1,1,1,1,1,1,1,1,"7151_fig-1874630.26.peg.1345.faa",TRUE
"1157",1,1,1,1,1,1,1,1,1,1,1,1,"7152_fig-1874630.26.peg.1346.faa",TRUE
"1158",1,1,1,1,1,1,1,1,1,1,1,1,"7153_fig-1874630.26.peg.1347.faa",TRUE
"1159",1,1,1,1,1,1,1,1,1,1,1,1,"7154_fig-1874630.26.peg.1348.faa",TRUE
"1160",1,1,1,1,1,1,1,1,1,1,1,1,"7155_fig-1874630.26.peg.1349.faa",TRUE
"1161",1,1,1,1,1,1,1,1,1,1,1,1,"7156_fig-1874630.26.peg.1350.faa",TRUE
"1162",1,1,1,1,1,1,1,1,1,1,1,1,"7158_fig-1874630.26.peg.1352.faa",TRUE
"1163",1,1,1,1,1,1,1,1,1,1,1,1,"7159_fig-1874630.26.peg.1353.faa",TRUE
"1164",1,1,1,1,1,1,1,1,1,1,1,1,"7160_fig-1874630.26.peg.1354.faa",TRUE
"1165",1,1,1,1,1,1,1,1,1,1,1,1,"7161_fig-1874630.26.peg.1355.faa",TRUE
"1166",1,1,1,1,1,1,1,1,1,1,1,1,"7162_fig-1874630.26.peg.1356.faa",TRUE
"1167",1,1,1,1,1,1,1,1,1,1,1,1,"7163_fig-1874630.26.peg.1357.faa",TRUE
"1168",1,1,1,1,1,1,1,1,1,1,1,1,"7164_fig-1874630.26.peg.1358.faa",TRUE
"1169",1,1,1,1,1,1,1,1,1,1,1,1,"7165_fig-1874630.26.peg.1359.faa",TRUE
"1170",0,1,1,0,0,1,1,0,0,1,1,1,"7166_fig-1874630.26.peg.1360.faa",TRUE
"1171",1,1,1,1,1,1,1,1,1,1,1,1,"7167_fig-1874630.26.peg.1361.faa",TRUE
"1172",1,1,1,1,1,1,1,1,1,1,1,1,"7168_fig-1874630.26.peg.1362.faa",TRUE
"1173",1,1,1,1,1,1,1,1,1,1,1,1,"7169_fig-1874630.26.peg.1363.faa",TRUE
"1174",1,1,1,1,1,1,1,1,1,1,1,1,"7170_fig-1874630.26.peg.1364.faa",TRUE
"1175",1,1,1,1,1,1,1,1,1,1,1,1,"7171_fig-1874630.26.peg.1365.faa",TRUE
"1176",1,1,1,1,1,1,1,1,1,1,1,1,"7172_fig-1874630.26.peg.1366.faa",TRUE
"1177",1,1,1,1,1,1,1,1,1,1,1,1,"7175_fig-1874630.26.peg.1369.faa",TRUE
"1178",1,1,1,1,1,1,1,1,1,1,1,1,"7176_fig-1874630.26.peg.1370.faa",TRUE
"1179",1,1,1,1,1,1,1,1,1,1,1,1,"7177_fig-1874630.26.peg.1371.faa",TRUE
"1180",1,1,1,1,1,1,1,1,1,1,1,1,"7178_fig-1874630.26.peg.1372.faa",TRUE
"1181",1,1,1,1,1,1,1,1,1,1,1,1,"7179_fig-1874630.26.peg.1373.faa",TRUE
"1182",1,1,1,1,1,1,1,1,1,1,1,1,"7180_fig-1874630.26.peg.1374.faa",TRUE
"1183",1,1,1,1,1,1,1,1,1,1,1,1,"7181_fig-1874630.26.peg.1375.faa",TRUE
"1184",1,1,1,1,1,1,1,1,1,1,1,1,"7182_fig-1874630.26.peg.1376.faa",TRUE
"1185",1,1,1,1,1,1,1,1,1,1,1,1,"7183_fig-1874630.26.peg.1377.faa",TRUE
"1186",1,1,1,1,1,1,1,1,1,1,1,1,"7184_fig-1874630.26.peg.1378.faa",TRUE
"1187",1,1,1,1,1,1,1,1,1,1,1,1,"7185_fig-1874630.26.peg.1379.faa",TRUE
"1188",1,1,1,1,1,1,1,1,1,1,1,1,"7186_fig-1874630.26.peg.1380.faa",TRUE
"1189",1,0,1,1,1,1,1,1,1,1,1,1,"7187_fig-1874630.26.peg.1381.faa",TRUE
"1190",1,1,1,1,1,1,1,1,1,1,1,1,"7188_fig-1874630.26.peg.1382.faa",TRUE
"1191",1,1,1,1,1,1,1,1,1,1,1,1,"7189_fig-1874630.26.peg.1383.faa",TRUE
"1192",1,1,1,1,1,1,1,1,1,1,1,1,"7190_fig-1874630.26.peg.1384.faa",TRUE
"1193",1,1,1,1,1,1,1,1,1,1,1,1,"7191_fig-1874630.26.peg.1385.faa",TRUE
"1194",1,1,1,1,1,1,1,1,1,1,1,1,"7192_fig-1874630.26.peg.1386.faa",TRUE
"1195",1,1,1,1,1,1,1,1,1,1,1,1,"7193_fig-1874630.26.peg.1387.faa",TRUE
"1196",1,1,1,1,1,1,1,1,1,1,1,1,"7194_fig-1874630.26.peg.1388.faa",TRUE
"1197",1,1,1,1,1,1,1,1,1,1,1,1,"7195_fig-1874630.26.peg.1389.faa",TRUE
"1198",1,1,1,1,1,1,1,1,1,1,1,1,"7196_fig-1874630.26.peg.1390.faa",TRUE
"1199",1,1,1,1,1,1,1,1,1,1,1,1,"7197_fig-1874630.26.peg.1391.faa",TRUE
"1200",1,1,1,1,1,1,1,1,1,1,1,1,"7198_fig-1874630.26.peg.1392.faa",TRUE
"1201",1,1,1,1,1,1,1,1,1,1,1,1,"7199_fig-1874630.26.peg.1393.faa",TRUE
"1202",1,1,1,1,1,1,1,1,1,1,1,1,"7200_fig-1874630.26.peg.1394.faa",TRUE
"1203",1,1,1,1,1,1,1,1,1,1,1,1,"7201_fig-1874630.26.peg.1395.faa",TRUE
"1204",1,1,1,1,1,1,1,1,1,1,1,1,"7202_fig-1874630.26.peg.1396.faa",TRUE
"1205",1,1,1,1,1,1,1,1,1,1,1,1,"7203_fig-1874630.26.peg.1397.faa",TRUE
"1206",1,1,1,1,0,1,1,1,1,1,1,1,"7204_fig-1874630.26.peg.1398.faa",TRUE
"1207",1,1,1,1,1,1,1,1,1,1,1,1,"7206_fig-1874630.26.peg.1400.faa",TRUE
"1208",1,1,1,1,1,1,1,1,1,1,1,1,"7207_fig-1874630.26.peg.1401.faa",TRUE
"1209",1,1,1,1,1,1,1,1,1,1,1,1,"7208_fig-1874630.26.peg.1402.faa",TRUE
"1210",1,1,1,1,1,1,1,1,1,1,1,1,"7209_fig-1874630.26.peg.1403.faa",TRUE
"1211",1,1,1,1,1,1,1,1,1,1,1,1,"7210_fig-1874630.26.peg.1404.faa",TRUE
"1212",1,1,1,1,1,1,1,1,1,1,1,1,"7211_fig-1874630.26.peg.1405.faa",TRUE
"1213",1,0,1,1,1,1,1,1,1,1,1,1,"7212_fig-1874630.26.peg.1406.faa",TRUE
"1214",1,1,1,1,1,1,1,1,1,1,1,1,"7213_fig-1874630.26.peg.1407.faa",TRUE
"1215",1,1,1,1,1,1,1,1,1,1,1,1,"7214_fig-1874630.26.peg.1408.faa",TRUE
"1216",1,1,1,1,1,1,1,1,1,1,1,1,"7215_fig-1874630.26.peg.1409.faa",TRUE
"1217",1,1,1,1,1,1,1,1,1,1,1,1,"7216_fig-1874630.26.peg.1410.faa",TRUE
"1218",1,1,1,1,1,1,1,1,1,1,1,1,"7217_fig-1874630.26.peg.1411.faa",TRUE
"1219",1,1,1,1,1,1,1,1,1,1,1,1,"7218_fig-1874630.26.peg.1412.faa",TRUE
"1220",1,1,1,1,1,1,1,1,1,1,1,1,"7219_fig-1874630.26.peg.1413.faa",TRUE
"1221",1,1,1,1,1,1,1,1,1,1,1,1,"7220_fig-1874630.26.peg.1414.faa",TRUE
"1222",1,1,1,1,1,1,1,1,1,1,1,1,"7221_fig-1874630.26.peg.1415.faa",TRUE
"1223",1,1,1,1,1,1,1,1,1,1,1,1,"7222_fig-1874630.26.peg.1416.faa",TRUE
"1224",1,0,1,1,1,0,0,1,1,1,1,1,"7223_fig-1874630.26.peg.1417.faa",TRUE
"1225",1,1,1,0,1,1,1,1,1,1,1,1,"7224_fig-1874630.26.peg.1418.faa",TRUE
"1226",1,1,1,0,1,1,1,1,1,1,1,1,"7225_fig-1874630.26.peg.1419.faa",TRUE
"1227",1,1,1,1,1,1,1,1,1,1,1,1,"7226_fig-1874630.26.peg.1420.faa",TRUE
"1228",1,1,1,1,1,1,1,1,1,1,1,1,"7227_fig-1874630.26.peg.1421.faa",TRUE
"1229",1,1,1,1,1,1,1,1,1,1,1,1,"7228_fig-1874630.26.peg.1422.faa",TRUE
"1230",1,1,1,1,1,1,1,1,1,1,1,1,"7229_fig-1874630.26.peg.1423.faa",TRUE
"1231",1,1,1,1,1,1,1,1,1,1,1,1,"7230_fig-1874630.26.peg.1424.faa",TRUE
"1232",1,1,1,1,1,1,1,1,1,1,1,1,"7231_fig-1874630.26.peg.1425.faa",TRUE
"1233",1,1,1,1,1,1,1,1,1,1,1,1,"7232_fig-1874630.26.peg.1426.faa",TRUE
"1234",1,1,1,1,1,1,1,1,1,1,1,1,"7233_fig-1874630.26.peg.1427.faa",TRUE
"1235",1,1,1,1,1,1,1,1,1,1,1,1,"7234_fig-1874630.26.peg.1428.faa",TRUE
"1236",1,1,1,1,1,1,1,1,1,1,1,1,"7235_fig-1874630.26.peg.1429.faa",TRUE
"1237",1,1,1,1,1,1,1,1,1,1,1,1,"7236_fig-1874630.26.peg.1430.faa",TRUE
"1238",1,1,1,1,1,1,1,1,1,1,1,1,"7237_fig-1874630.26.peg.1431.faa",TRUE
"1239",1,1,1,1,1,1,1,1,1,1,1,1,"7238_fig-1874630.26.peg.1432.faa",TRUE
"1240",1,1,1,1,1,0,0,1,1,1,1,1,"7239_fig-1874630.26.peg.1433.faa",TRUE
"1241",1,1,1,1,1,1,1,1,1,1,1,1,"7240_fig-1874630.26.peg.1434.faa",TRUE
"1242",1,1,1,1,1,1,1,1,1,1,1,1,"7241_fig-1874630.26.peg.1435.faa",TRUE
"1243",1,1,1,1,1,1,1,1,1,1,1,1,"7242_fig-1874630.26.peg.1436.faa",TRUE
"1244",1,1,1,1,1,1,1,1,1,1,1,1,"7243_fig-1874630.26.peg.1437.faa",TRUE
"1245",1,1,1,1,1,1,1,1,1,1,1,1,"7245_fig-1874630.26.peg.1439.faa",TRUE
"1246",1,1,1,1,1,1,1,1,1,1,1,1,"7246_fig-1874630.26.peg.1440.faa",TRUE
"1247",1,1,1,1,1,1,1,1,1,1,1,0,"7247_fig-1874630.26.peg.1441.faa",TRUE
"1248",1,1,1,1,1,1,1,1,1,1,1,1,"7248_fig-1874630.26.peg.1442.faa",TRUE
"1249",1,1,1,1,1,1,1,1,1,1,1,1,"7249_fig-1874630.26.peg.1443.faa",TRUE
"1250",1,1,1,1,1,1,1,1,1,1,1,1,"7250_fig-1874630.26.peg.1444.faa",TRUE
"1251",1,1,1,1,1,1,1,1,1,1,1,1,"7251_fig-1874630.26.peg.1445.faa",TRUE
"1252",1,1,1,1,1,1,1,1,1,1,1,1,"7252_fig-1874630.26.peg.1446.faa",TRUE
"1253",1,1,1,1,1,1,1,1,1,1,1,1,"7253_fig-1874630.26.peg.1447.faa",TRUE
"1254",1,1,1,1,1,1,1,1,1,0,1,1,"7254_fig-1874630.26.peg.1448.faa",TRUE
"1255",1,1,1,1,1,1,1,1,1,1,1,1,"7255_fig-1874630.26.peg.1449.faa",TRUE
"1256",1,1,1,1,1,1,1,1,1,1,1,1,"7256_fig-1874630.26.peg.1450.faa",TRUE
"1257",1,1,1,1,1,1,1,1,1,1,1,1,"7257_fig-1874630.26.peg.1451.faa",TRUE
"1258",1,1,1,1,1,1,1,1,1,1,1,1,"7258_fig-1874630.26.peg.1452.faa",TRUE
"1259",1,1,1,1,1,1,1,1,1,1,1,0,"7259_fig-1874630.26.peg.1453.faa",TRUE
"1260",1,1,1,1,1,1,1,1,1,1,1,0,"7260_fig-1874630.26.peg.1454.faa",TRUE
"1261",1,1,1,1,1,1,1,1,1,1,1,1,"7261_fig-1874630.26.peg.1455.faa",TRUE
"1262",1,1,1,1,1,1,1,1,1,1,1,1,"7262_fig-1874630.26.peg.1456.faa",TRUE
"1263",1,1,1,1,1,1,1,1,1,1,1,1,"7263_fig-1874630.26.peg.1457.faa",TRUE
"1264",1,1,1,1,1,1,1,1,1,1,1,1,"7264_fig-1874630.26.peg.1458.faa",TRUE
"1265",1,1,1,1,1,1,1,1,1,1,1,1,"7265_fig-1874630.26.peg.1459.faa",TRUE
"1266",1,1,1,1,1,1,1,1,1,1,1,1,"7266_fig-1874630.26.peg.1460.faa",TRUE
"1267",1,1,1,1,1,1,1,1,1,1,1,1,"7267_fig-1874630.26.peg.1461.faa",TRUE
"1268",1,1,1,1,1,1,1,1,1,1,1,1,"7268_fig-1874630.26.peg.1462.faa",TRUE
"1269",1,1,1,1,1,1,1,1,1,1,1,1,"7269_fig-1874630.26.peg.1463.faa",TRUE
"1270",1,0,1,1,1,0,0,1,1,1,1,1,"7271_fig-1874630.26.peg.1465.faa",TRUE
"1271",1,1,1,1,1,1,1,1,1,1,1,1,"7272_fig-1874630.26.peg.1466.faa",TRUE
"1272",1,1,1,1,1,1,1,1,1,1,1,1,"7273_fig-1874630.26.peg.1467.faa",TRUE
"1273",1,1,1,1,1,1,1,1,1,1,1,1,"7274_fig-1874630.26.peg.1468.faa",TRUE
"1274",1,1,1,1,1,1,1,1,1,1,1,1,"7275_fig-1874630.26.peg.1469.faa",TRUE
"1275",0,1,1,0,0,1,1,1,1,0,0,1,"7276_fig-1874630.26.peg.1470.faa",TRUE
"1276",1,1,1,1,1,1,1,1,1,1,1,1,"7277_fig-1874630.26.peg.1471.faa",TRUE
"1277",1,1,1,1,1,1,1,1,1,1,1,1,"7280_fig-1874630.26.peg.1474.faa",TRUE
"1278",1,1,1,1,1,1,1,1,1,1,1,1,"7281_fig-1874630.26.peg.1475.faa",TRUE
"1279",1,1,1,1,1,1,1,1,1,1,1,1,"7282_fig-1874630.26.peg.1476.faa",TRUE
"1280",1,1,1,1,1,1,1,1,1,1,1,1,"7283_fig-1874630.26.peg.1477.faa",TRUE
"1281",1,1,1,1,1,1,1,1,1,1,1,1,"7284_fig-1874630.26.peg.1478.faa",TRUE
"1282",1,1,1,1,1,1,1,1,1,1,1,1,"7285_fig-1874630.26.peg.1479.faa",TRUE
"1283",1,1,1,1,1,1,1,1,1,1,1,1,"7286_fig-1874630.26.peg.1480.faa",TRUE
"1284",1,1,1,1,1,1,1,1,1,1,1,1,"7287_fig-1874630.26.peg.1481.faa",TRUE
"1285",1,1,1,1,1,1,1,1,1,1,1,1,"7288_fig-1874630.26.peg.1482.faa",TRUE
"1286",1,1,1,1,1,1,1,1,1,1,1,1,"7289_fig-1874630.26.peg.1483.faa",TRUE
"1287",1,1,1,1,1,1,1,1,1,1,1,1,"7290_fig-1874630.26.peg.1484.faa",TRUE
"1288",1,1,1,1,1,1,1,1,1,1,1,1,"7291_fig-1874630.26.peg.1485.faa",TRUE
"1289",1,1,1,1,1,1,1,1,1,1,1,1,"7292_fig-1874630.26.peg.1486.faa",TRUE
"1290",1,1,1,1,1,1,1,1,1,0,1,1,"7293_fig-1874630.26.peg.1487.faa",TRUE
"1291",1,1,1,1,1,1,1,1,1,1,1,1,"7294_fig-1874630.26.peg.1488.faa",TRUE
"1292",1,1,1,1,1,1,1,0,0,1,1,1,"7295_fig-1874630.26.peg.1489.faa",TRUE
